ListingID,host_id,host_total_listings_count,priceUSD,weekly_priceUSD,monthly_priceUSD,security_depositUSD,cleaning_feeUSD,guests_included,extra_peopleUSD,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,ScrapedID,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,require_guest_profile_picture,require_guest_phone_verification,cancellation_ID
5946675,26233645,1,145,875,,250,75,1,0,5,6/5/2015,8/9/2015,100,10,10,10,10,10,10,0.7,2.02E+13,2,10,5 months ago,t,24,54,84,359,f,f,CP_001
6691873,33705141,1,90,525,1800,500,30,1,0,39,6/6/2015,12/20/2015,95,9,10,10,10,10,10,5.49,2.02E+13,1,1125,today,t,0,0,0,216,f,f,CP_001
6375415,33225983,2,375,1800,,300,100,1,0,18,6/6/2015,11/25/2015,97,10,10,10,10,10,9,2.54,2.02E+13,1,28,2 weeks ago,t,26,52,80,339,f,f,CP_001
20928,79450,2,79,499,,,10,1,0,44,6/7/2015,12/23/2015,97,10,10,10,10,10,10,6.23,2.02E+13,2,14,today,t,15,41,59,334,f,f,CP_001
5252543,23498834,1,54,290,950,,15,1,10,6,6/7/2015,12/8/2015,100,9,10,10,10,8,9,0.85,2.02E+13,2,1125,today,t,25,55,85,360,f,f,CP_001
6646985,15984289,5,35,,,,10,0,0,49,6/7/2015,1/2/2016,93,10,10,10,10,9,9,6.93,2.02E+13,1,1125,4 weeks ago,t,11,34,64,335,f,f,CP_001
6360895,3163979,1,109,,,,,4,15,29,6/7/2015,12/4/2015,97,10,10,10,10,9,10,4.1,2.02E+13,2,1125,yesterday,t,17,42,68,68,f,f,CP_001
6215943,31108433,1,177,1200,,250,100,7,25,7,6/7/2015,11/2/2015,90,9,9,10,9,9,10,0.99,2.02E+13,2,1125,today,t,30,60,90,352,f,f,CP_002
6482409,2536735,2,105,695,2500,200,40,2,10,39,6/7/2015,12/1/2015,97,10,10,10,10,9,10,5.52,2.02E+13,2,1125,5 weeks ago,t,30,60,90,365,f,f,CP_001
6546748,29934463,2,295,2500,9000,,250,6,50,7,6/7/2015,12/1/2015,100,9,9,10,9,9,10,0.99,2.02E+13,2,1125,today,t,13,43,73,345,f,f,CP_001
6274351,32609589,1,90,500,1280,,,1,0,7,6/7/2015,10/13/2015,100,10,10,10,10,10,10,0.99,2.02E+13,1,1125,2 months ago,t,29,59,89,364,f,f,CP_003
6108006,13774169,1,127,799,2339,150,50,2,0,21,6/7/2015,11/14/2015,99,10,10,10,10,10,10,2.97,2.02E+13,3,28,2 weeks ago,t,4,34,64,153,f,f,CP_002
6118359,8977034,3,70,480,,,20,2,20,38,6/7/2015,1/1/2016,98,10,10,10,10,10,10,5.38,2.02E+13,1,1125,yesterday,t,0,18,47,47,f,f,CP_001
6637899,26861553,2,65,500,1650,300,50,1,15,22,6/7/2015,1/3/2016,98,10,10,10,10,10,10,3.11,2.02E+13,3,1125,4 weeks ago,t,9,9,9,245,f,f,CP_001
6451305,6807326,1,220,2000,7000,250,125,6,10,25,6/8/2015,12/19/2015,96,10,10,10,10,10,10,3.55,2.02E+13,3,1125,a week ago,t,25,52,74,318,f,f,CP_002
5932882,30802218,2,100,800,,150,,2,20,4,6/8/2015,8/11/2015,100,10,10,10,10,10,10,0.57,2.02E+13,2,14,2 weeks ago,t,29,59,88,88,f,f,CP_003
6554352,34279441,1,57,571,2000,,20,2,20,15,6/8/2015,11/7/2015,97,10,10,10,10,10,10,2.13,2.02E+13,1,1125,3 days ago,t,26,53,83,357,f,f,CP_003
6411259,15565015,1,56,450,1560,,25,1,0,31,6/8/2015,12/18/2015,94,9,9,10,10,10,9,4.41,2.02E+13,2,1125,5 days ago,t,9,33,62,62,f,f,CP_002
6425537,33529240,1,138,800,3250,,,1,0,11,6/8/2015,8/5/2015,88,10,8,10,10,9,9,1.56,2.02E+13,1,1125,5 months ago,t,30,60,90,364,f,f,CP_003
3186785,16155674,3,70,350,1200,300,30,3,20,22,6/8/2015,10/19/2015,98,10,10,10,10,9,10,3.13,2.02E+13,1,1125,4 weeks ago,t,0,26,56,145,f,f,CP_001
6117473,4193,4,48,350,,100,,1,15,20,6/8/2015,9/28/2015,92,9,10,10,10,9,9,2.84,2.02E+13,2,1125,3 months ago,t,30,60,90,365,f,f,CP_002
6249164,780837,2,42,,,,10,1,0,18,6/8/2015,11/5/2015,99,10,10,10,10,8,10,2.56,2.02E+13,2,1125,today,t,16,46,76,351,f,f,CP_001
6612940,34605512,1,129,799,1499,,,1,0,3,6/8/2015,12/6/2015,100,10,10,10,10,10,10,0.43,2.02E+13,2,1125,yesterday,t,0,0,29,253,f,f,CP_001
6477225,7673693,5,100,,4000,250,89,3,15,12,6/8/2015,12/9/2015,92,9,10,10,10,10,10,1.71,2.02E+13,2,180,3 days ago,t,0,0,0,0,f,f,CP_002
5620928,15543526,1,115,805,,100,20,1,0,13,6/9/2015,10/18/2015,92,9,9,10,10,9,9,1.86,2.02E+13,2,1125,3 months ago,t,30,60,90,365,f,f,CP_003
6466388,20567228,2,74,420,1000,100,15,1,10,20,6/9/2015,10/6/2015,87,8,9,9,9,10,8,2.86,2.02E+13,1,1125,2 weeks ago,t,0,0,2,277,f,f,CP_001
6707735,1782420,1,110,750,2400,,15,1,0,46,6/9/2015,12/30/2015,97,10,10,10,10,10,9,6.57,2.02E+13,1,1125,a week ago,t,0,0,0,267,f,f,CP_003
6655233,20567228,2,74,420,1000,100,15,1,10,18,6/9/2015,9/22/2015,89,9,9,10,9,9,9,2.57,2.02E+13,1,1125,2 weeks ago,t,0,0,0,121,f,f,CP_001
6425735,12322681,1,99,560,1500,300,40,1,25,1,6/9/2015,6/9/2015,100,10,10,10,10,10,10,0.14,2.02E+13,1,1125,5 months ago,t,0,0,0,189,f,f,CP_001
6674408,11346794,2,48,,,,30,2,0,45,6/9/2015,1/2/2016,99,10,10,10,10,10,10,6.43,2.02E+13,1,1125,2 weeks ago,t,3,29,54,111,f,f,CP_003
6426462,3074414,34,65,450,1295,250,50,1,15,2,6/9/2015,7/24/2015,100,10,10,9,10,10,10,0.29,2.02E+13,7,1125,a week ago,t,27,27,27,277,f,f,CP_001
6675927,11346794,2,58,,,,30,1,0,49,6/9/2015,12/29/2015,95,10,10,10,10,9,10,7,2.02E+13,1,1125,yesterday,t,16,46,76,165,f,f,CP_003
6078382,8373933,1,55,,2700,,,1,10,17,6/9/2015,10/19/2015,99,10,10,10,10,9,10,2.43,2.02E+13,2,5,2 months ago,t,30,60,90,365,f,f,CP_001
6629278,29230696,1,45,,,200,30,1,25,8,6/9/2015,9/1/2015,95,10,9,10,10,9,9,1.14,2.02E+13,3,28,2 months ago,t,28,58,88,363,f,f,CP_002
6304139,32552913,1,95,650,1895,250,75,2,15,8,6/9/2015,11/29/2015,100,10,10,10,10,10,10,1.14,2.02E+13,3,1125,6 weeks ago,t,26,56,86,361,f,f,CP_001
6007267,7178350,1,75,475,,,20,3,40,3,6/10/2015,6/22/2015,100,10,10,10,10,10,10,0.43,2.02E+13,4,1125,8 months ago,t,0,0,0,2,f,f,CP_001
6671901,22134250,3,120,1000,4500,,10,0,0,28,6/10/2015,11/25/2015,83,9,9,9,9,10,9,4.02,2.02E+13,2,1125,4 days ago,t,25,55,85,347,f,f,CP_002
6482984,33878833,1,90,,,,60,1,0,22,6/10/2015,11/10/2015,97,9,10,10,10,10,9,3.16,2.02E+13,1,14,2 months ago,t,30,60,90,365,f,f,CP_001
6691324,23316664,2,150,,,,60,2,30,29,6/10/2015,12/26/2015,99,10,10,10,10,10,10,4.16,2.02E+13,2,1125,today,t,16,46,76,351,f,f,CP_002
4825472,19992117,1,35,300,1200,500,50,0,0,15,6/10/2015,12/2/2015,89,9,9,10,10,9,9,2.15,2.02E+13,2,21,today,t,24,53,83,357,f,f,CP_003
6728419,17034883,1,100,600,2300,,,1,0,45,6/10/2015,1/2/2016,99,10,10,10,10,10,10,6.46,2.02E+13,1,1125,2 months ago,t,30,60,90,365,f,f,CP_003
6325283,32916088,1,109,,,,,1,0,7,6/10/2015,10/12/2015,89,10,10,9,9,8,9,1,2.02E+13,1,1125,3 weeks ago,t,0,0,0,212,f,f,CP_003
5956968,326758,1,120,800,,,40,1,30,17,6/11/2015,9/28/2015,95,10,10,10,10,10,10,2.45,2.02E+13,1,6,2 weeks ago,t,0,0,27,302,f,f,CP_002
6762958,2695710,2,75,620,2200,250,35,1,0,4,6/11/2015,1/1/2016,100,10,10,10,10,10,10,0.58,2.02E+13,1,1125,yesterday,t,10,25,55,83,f,f,CP_003
